Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_t,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_M,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Cserépfalu,Cserépfalu_028,595207.2258702,595207.2258702,15970.809889872,0.0,595207.2258702,0.0,0.0,0.0,0.0,19963.512362340003,0.0,2132356.7013814496,0.0,0.0,0.0,0.0,2132356.7013814496,2132356.7013814496,1537253.8586362498,0.0,0.0,88594.78366759,4965.799028085001,35.0,1,4013.870554395,0.0,694.590052455,0.0,0.0,0.0,0.0,0.0,172.5396225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.112499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.86131990116691,6.718310054274001,119.86131990116691,6.718310054274001,429.40857842242696,24.0686484362568,429.40857842242696,24.0686484362568,309.56827892994147,17.351516590458274,0.0,0.7208688276756913,3992.702472468003,0.0,1537149.4755112496,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_029,154219.5161829,154219.5161829,4112.5204315440005,0.0,154219.5161829,0.0,0.0,0.0,0.0,5140.65053943,0.0,578323.185685875,0.0,0.0,0.0,0.0,578323.185685875,578323.185685875,424103.66950297507,0.0,0.0,31289.19478922001,1285.1626348575,12.0,1,1285.1626348575003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,4.928842599555578,120.0,4.928842599555578,450.0,18.483159748333417,450.0,18.483159748333417,330.00000000000006,13.55431714877784,0.0,0.7333333333333334,1028.1301078859997,0.0,424103.669502975,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_030,148828.2792714,148828.2792714,3968.754113904,0.0,148828.2792714,0.0,0.0,0.0,0.0,4960.9426423800005,0.0,525376.297954875,0.0,0.0,0.0,0.0,525376.297954875,525376.297954875,376548.018683475,0.0,0.0,9826.0105754,1240.2356605950001,11.0,1,828.2116743375,0.0,238.7589862575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,15.146358547995098,120.0,15.146358547995098,423.6100562556208,53.46791497153339,423.6100562556208,53.46791497153339,303.61005625562075,38.32155642353828,0.0,0.7167206060670385,992.1885284760006,0.0,376548.01868347503,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_031,29694.6067518,29694.6067518,791.8561800479999,0.0,29694.6067518,0.0,0.0,0.0,0.0,989.82022506,0.0,109545.77513175,0.0,0.0,0.0,0.0,109545.77513175,109545.77513175,79851.16837995,0.0,0.0,1991.6201950000002,247.455056265,3.0,1,211.275052515,0.0,36.18000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,14.909773874732174,120.00000000000001,14.909773874732174,442.6895808281131,55.00334622372615,442.6895808281131,55.00334622372615,322.68958082811315,40.09357234899398,0.0,0.7289296943119303,197.96404501200004,0.0,79851.16837994999,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_032,135713.80107,135713.80107,3619.0346952,0.0,135713.80107,0.0,0.0,0.0,0.0,4523.793369,0.0,384031.95248265,0.0,0.0,0.0,0.0,384031.95248265,384031.95248265,248318.15141264998,0.0,0.0,10974.0795502,1130.94834225,11.0,1,597.3613724925,0.0,69.585000015,0.0,53.15624999250001,0.0,0.0,0.0,171.26965725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,12.366759366850648,119.99999999999999,12.366759366850648,339.5663074394944,34.99445677661878,339.5663074394944,34.99445677661878,219.56630743949435,22.627697409768132,0.0,0.6466080486463393,904.7586738,0.0,248318.15141265,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_033,36699.053848200005,36699.053848200005,978.6414359519999,0.0,36699.053848200005,0.0,0.0,0.0,0.0,1223.3017949399998,0.0,133589.45193075,0.0,0.0,0.0,0.0,133589.45193075,133589.45193075,96890.39808255,0.0,0.0,7003.4550647999995,305.82544873499995,5.0,1,272.225448735,0.0,0.0,0.0,33.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000003,5.240135548616965,120.00000000000003,5.240135548616965,436.81600888128264,19.0747924695316,436.81600888128264,19.0747924695316,316.8160088812827,13.83465692091464,0.0,0.7252847936884714,244.66035898799987,0.0,96890.39808254997,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_034,37648.3571973,37648.3571973,1003.9561919280001,0.0,37648.3571973,0.0,0.0,0.0,0.0,1254.94523991,0.0,141181.33948987498,0.0,0.0,0.0,0.0,141181.33948987498,141181.33948987498,103532.982292575,0.0,0.0,2655.7945649,313.7363099775,3.0,1,313.7363099775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,14.17592975558996,120.0,14.17592975558996,449.99999999999994,53.15973658346235,449.99999999999994,53.15973658346235,330.0,38.98380682787239,0.0,0.7333333333333333,250.989047982,0.0,103532.98229257498,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_035,182980.80000000002,182980.80000000002,6374.7119999999995,0.0,182980.80000000002,0.0,0.0,0.0,0.0,7968.389999999999,0.0,638701.875,0.0,0.0,0.0,0.0,638701.875,638701.875,455721.075,0.0,0.0,11922.695,1992.0974999999999,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 2002 elott epult kis tarsashaz.,91.85333549186224,15.347268381854944,91.85333549186224,15.347268381854944,320.6177784972874,53.570260331242224,320.6177784972874,53.570260331242224,228.76444300542522,38.222991949387286,0.0,0.7135114093723304,1593.6779999999999,0.0,455721.07499999995,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_036,23031.452249100003,23031.452249100003,614.172059976,0.0,23031.452249100003,0.0,0.0,0.0,0.0,767.71507497,0.0,86367.945934125,0.0,0.0,0.0,0.0,86367.945934125,86367.945934125,63336.49368502501,0.0,0.0,1396.5146115,191.9287687425,1.0,1,191.9287687425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,16.49209543490695,120.0,16.49209543490695,450.0,61.845357880901055,450.0,61.845357880901055,330.0,45.35326244599411,0.0,0.7333333333333334,153.54301499400003,0.0,63336.493685025,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_037,312699.58581006003,312699.58581006003,8338.6556216016,0.0,312699.58581006003,0.0,0.0,0.0,0.0,10423.319527002,0.0,1111261.22177751,0.0,0.0,0.0,0.0,1111261.22177751,1111261.22177751,798561.6359674502,0.0,0.0,32358.060766799998,2605.8298817505,19.0,1,2141.6137967025006,0.0,0.0,0.0,205.64999999999998,0.0,126.96750004050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,9.663730718093463,120.0,9.663730718093463,426.45194514041174,34.342639683700874,426.45194514041174,34.342639683700874,306.45194514041185,24.678908965607423,0.0,0.7186083886650129,2084.663905400401,0.0,798561.6359674499,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_038,260509.7425473,260509.7425473,6946.926467927999,0.0,260509.7425473,0.0,0.0,0.0,0.0,8683.658084910001,0.0,918849.7940148751,0.0,0.0,0.0,0.0,918849.7940148751,918849.7940148751,658340.051467575,0.0,0.0,25544.064945820002,2170.9145212275002,12.0,1,1525.2173324775,0.0,502.49229375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,10.198445043882082,119.99999999999999,10.198445043882082,423.2547090317171,35.9711657468689,423.2547090317171,35.9711657468689,303.2547090317171,25.772720702986817,0.0,0.7164827763534518,1736.7316169820024,0.0,658340.0514675751,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_039,38574.66645,38574.66645,1028.657772,0.0,38574.66645,0.0,0.0,0.0,0.0,1285.8222150000001,0.0,93530.8452375,0.0,0.0,0.0,0.0,93530.8452375,93530.8452375,54956.1787875,0.0,0.0,1022.2602075,321.45555375000004,2.0,1,0.0,0.0,0.0,0.0,207.36930375,0.0,114.08625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980-89 kozott epult csaladi haz.,119.99999999999997,37.73468454214481,119.99999999999997,37.73468454214481,290.96042717694064,91.49416611474629,290.96042717694064,91.49416611474629,170.9604271769406,53.759481572601466,0.0,0.5875727803801138,257.1644430000001,0.0,54956.17878750001,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_040,8280.0,8280.0,220.8,0.0,8280.0,0.0,0.0,0.0,0.0,276.0,0.0,31050.0,0.0,0.0,0.0,0.0,31050.0,31050.0,22770.0,0.0,0.0,746.85489,69.0,1.0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,11.086490978187209,120.0,11.086490978187209,450.0,41.57434116820203,450.0,41.57434116820203,330.0,30.487850190014825,0.0,0.7333333333333334,55.19999999999999,0.0,22770.0,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_041,25130.699998199998,25130.699998199998,670.151999952,0.0,25130.699998199998,0.0,0.0,0.0,0.0,837.68999994,0.0,94240.12499325,0.0,0.0,0.0,0.0,94240.12499325,94240.12499325,69109.42499505,0.0,0.0,3352.7250000000004,209.422499985,4.0,1,209.422499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,7.495604321320715,119.99999999999999,7.495604321320715,450.00000000000006,28.108516204952686,450.00000000000006,28.108516204952686,329.99999999999994,20.612911883631966,0.0,0.7333333333333334,167.53799998800002,0.0,69109.42499505001,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_042,10089.4499955,10089.4499955,269.05199988,0.0,10089.4499955,0.0,0.0,0.0,0.0,336.31499985,0.0,37835.437483125,0.0,0.0,0.0,0.0,37835.437483125,37835.437483125,27745.987487625,0.0,0.0,1062.5350700000001,84.0787499625,2.0,1,84.0787499625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,9.495639513809175,120.0,9.495639513809175,450.00000000000006,35.60864817678441,450.00000000000006,35.60864817678441,330.0,26.113008662975233,0.0,0.7333333333333334,67.26299997000001,0.0,27745.987487625003,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_043,18933.2999991,18933.2999991,504.887999976,0.0,18933.2999991,0.0,0.0,0.0,0.0,631.10999997,0.0,70999.874996625,0.0,0.0,0.0,0.0,70999.874996625,70999.874996625,52066.574997525,0.0,0.0,1439.7798152,157.7774999925,2.0,1,157.7774999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,13.150135735490897,120.0,13.150135735490897,450.00000000000006,49.313009008090866,450.00000000000006,49.313009008090866,330.0,36.16287327259997,0.0,0.7333333333333334,126.22199999399999,0.0,52066.57499752501,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_044,36030.15,36030.15,960.8040000000001,0.0,36030.15,0.0,0.0,0.0,0.0,1201.0049999999999,0.0,119791.4624991,0.0,0.0,0.0,0.0,119791.4624991,119791.4624991,83761.31249910001,0.0,0.0,6063.185814099999,300.25124999999997,5.0,1,172.5712499925,0.0,0.0,0.0,47.6550000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,5.94244529273893,120.00000000000001,5.94244529273893,398.9707370047586,19.757181483787576,398.9707370047586,19.757181483787576,278.9707370047586,13.814736191048645,0.0,0.6992260612873752,240.2009999999998,0.0,83761.3124991,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_045,79219.86304590001,79219.86304590001,2112.529681224,0.0,79219.86304590001,0.0,0.0,0.0,0.0,2640.66210153,0.0,234096.453985875,0.0,0.0,0.0,0.0,234096.453985875,234096.453985875,154876.590939975,0.0,0.0,5520.969116799999,660.1655253825,4.0,1,143.9437950075,0.0,269.2311975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult nagy csaladi haz.,120.00000000000001,14.348905304476059,120.00000000000001,14.348905304476059,354.60266400648453,42.4013337211999,354.60266400648453,42.4013337211999,234.60266400648453,28.052428416723835,0.0,0.661593066887378,528.1324203060003,0.0,154876.590939975,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_046,36889.6184973,36889.6184973,983.7231599280001,0.0,36889.6184973,0.0,0.0,0.0,0.0,1229.6539499100002,0.0,113088.737914875,0.0,0.0,0.0,0.0,113088.737914875,113088.737914875,76199.11941757498,0.0,0.0,8521.5049996,307.41348747750004,5.0,1,179.63237247749998,0.0,0.0,0.0,0.0,0.0,90.123615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999997,4.329002740599413,119.99999999999997,4.329002740599413,367.87175098539586,13.27098181837403,367.87175098539586,13.27098181837403,247.8717509853958,8.941979077774615,0.0,0.6737993616564382,245.93078998200008,0.0,76199.11941757501,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_047,17234.9999991,17234.9999991,459.599999976,0.0,17234.9999991,0.0,0.0,0.0,0.0,574.49999997,0.0,50020.49999835,0.0,0.0,0.0,0.0,50020.49999835,50020.49999835,32785.499999249994,0.0,0.0,14212.3949999,143.6249999925,2.0,1,80.1,0.0,0.0,0.0,0.0,0.0,63.5249999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,1.2126738666650672,120.00000000000001,1.2126738666650672,348.27154047667216,3.5194982969937123,348.27154047667216,3.5194982969937123,228.2715404766721,2.3068244303286445,0.0,0.6554412690863041,114.89999999399998,0.0,32785.49999925,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_048,48471.3,48471.3,1292.568,0.0,48471.3,0.0,0.0,0.0,0.0,1615.71,0.0,181767.375,0.0,0.0,0.0,0.0,181767.375,181767.375,133296.075,0.0,0.0,7258.119935000001,403.9275,0.0,0,201.96375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,6.678217008548233,120.0,6.678217008548233,450.0,25.043313782055876,450.0,25.043313782055876,330.0,18.36509677350764,0.0,0.7333333333333334,323.14200000000005,0.0,133296.075,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_049,9143.12385,9143.12385,243.81663600000002,0.0,9143.12385,0.0,0.0,0.0,0.0,304.770795,0.0,34286.7144375,0.0,0.0,0.0,0.0,34286.7144375,34286.7144375,25143.590587500003,0.0,0.0,716.7758182,76.19269875,0.0,0,76.19269875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,12.7559044513536,119.99999999999999,12.7559044513536,449.99999999999994,47.83464169257601,449.99999999999994,47.83464169257601,330.0,35.078737241222406,0.0,0.7333333333333334,60.954159000000004,0.0,25143.5905875,0.0,0.0,0.0,0.0
Cserépfalu,Cserépfalu_050,4028.111999999999,4028.111999999999,219.7152,0.0,4028.111999999999,0.0,0.0,0.0,0.0,274.64399999999995,0.0,16860.089999999997,0.0,0.0,0.0,0.0,16860.089999999997,16860.089999999997,12969.3,0.0,0.0,11210.92,76.28999999999999,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1946-79 kozott epult kulturalis epulet.,52.8,0.3593025371691172,52.8,0.3593025371691172,220.99999999999997,1.5038988771661912,220.99999999999997,1.5038988771661912,170.0,1.1568452901278397,0.0,0.7610859728506787,54.92879999999994,0.0,12831.977999999997,0.0,0.0,0.0,0.0
Cserépváralja,Cserépváralja_001,49359.600007650006,49359.600007650006,1316.256000204,0.0,49359.600007650006,0.0,0.0,0.0,0.0,1645.320000255,0.0,174714.75002868747,0.0,0.0,0.0,0.0,174714.75002868747,174714.75002868747,125355.1500210375,0.0,0.0,9876.264999900002,411.33000006375,6.0,1,324.79875006374994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,4.997800282611876,120.00000000000001,4.997800282611876,424.7556706333341,17.69036675610228,424.7556706333341,17.69036675610228,304.7556706333341,12.692566473490405,0.0,0.7174846428275498,329.064000051,0.0,125355.15002103747,0.0,0.0,0.0,0.0
