Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Eger,T_1004,3090723.965,3090723.965,,,,,,,,,,,,,,,7516649.069,7516649.069,4428158.137,,,0,,1,378768.0962,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254370.7875,0,4326.19875,0,3652.411501,0,0,0,48027.78,0,0,0,2010.75375,0,4864.005,0,0,0,0,0,0,0,0,3110.91,0,2430.5775,0,0,0,0,0,0,0,0,0,0,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1005,368411.703,368411.703,,,,,,,,,,,,,,,1044606.191,1044606.191,687648.225,,,0,,1,378768.0962,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254370.7875,0,10919.69813,0,3652.411501,0,0,0,48027.78,0,1101.81,0,2010.75375,0,4864.005,0,0,0,0,0,0,0,0,7048.41,0,6982.198125,0,0,0,0,0,0,0,0,0,0,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1006,329104.7374,329104.7374,,,,,,,,,,,,,,,815907.4446,815907.4446,496010.295,,,0,,1,378768.0962,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254370.7875,0,4652.589,0,3652.411501,0,0,0,48027.78,0,247.86,0,2621.19375,0,382.0575,0,0,0,0,0,0,0,0,7048.41,0,4652.589,0,0,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1007,2029549.5,2029549.5,,,,,,,,,,,,,,,4507252.5,4507252.5,2477703,,,0,,1,249180.075,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,4652.589,0,3652.411501,0,0,0,48027.78,0,247.86,0,2621.19375,0,382.0575,0,0,0,0,0,0,0,0,7048.41,0,4652.589,0,0,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1018,442675.8791,442675.8791,,,,,,,,,,,,,,,939998.8193,939998.8193,506794.1625,,,0,,1,10589.25,0,7084.5735,0,6603.94425,0,3272.1705,0,6732.277167,0,0,0,2046.915,0,0,0,0,0,0,0,0,0,0,186380.25,0,604.69875,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,142.3425,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1008,77923.305,77923.305,,,,,,,,,,,,,,,122008.4438,122008.4438,46314,,,0,,1,249180.075,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,4652.589,0,3652.411501,0,0,0,48027.78,0,247.86,0,2621.19375,0,1157.85,0,0,0,0,0,0,0,0,7048.41,0,4652.589,0,0,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1010,1415663.1,1415663.1,,,,,,,,,,,,,,,2674030.3,2674030.3,1258367.2,,,0,,1,36711.5,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,0,0,48027.78,0,247.86,0,2621.19375,0,1157.85,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1011,259699.7415,259699.7415,,,,,,,,,,,,,,,682139.4582,682139.4582,424557.9,,,0,,1,36711.5,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,0,0,48027.78,0,247.86,0,4881.855,0,3603.9675,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1012,10542.81525,10542.81525,,,,,,,,,,,,,,,25716.22219,25716.22219,15602.475,,,0,,1,36711.5,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,3603.9675,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1013,1001446.2,1001446.2,,,,,,,,,,,,,,,1891620.6,1891620.6,890174.4,,,0,,1,25946.6325,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,3603.9675,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1014,72406.89225,72406.89225,,,,,,,,,,,,,,,113371.1184,113371.1184,43035.3,,,0,,1,25946.6325,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,3603.9675,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1015,19159.3005,19159.3005,,,,,,,,,,,,,,,29998.68187,29998.68187,11387.4,,,0,,1,25946.6325,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,142.3425,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1016,1671128.1,1671128.1,,,,,,,,,,,,,,,3680021.3,3680021.3,2008893.2,,,0,,1,58191.27,0,15709.1625,0,120234.183,0,9714.052501,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,9685.444254,0,3652.411501,0,222.8925,0,48027.78,0,247.86,0,4881.855,0,142.3425,0,0,0,0,0,0,0,0,1193.50485,0,8543.385,0,8790.315616,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1009,225545.364,225545.364,,,,,,,,,,,,,,,687742.4925,687742.4925,469886.175,,,0,,1,249180.075,0,59815.18275,0,120234.183,0,165299.7232,0,93845.97108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186380.25,0,8543.385,0,3652.411501,0,0,0,48027.78,0,247.86,0,2621.19375,0,1157.85,0,0,0,0,0,0,0,0,7048.41,0,8543.385,0,0,0,1029.173,2160.935551,0,0,0,0,2469.7967,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1038,33199.2,33199.2,,,,,,,,,,,,,,,124497,124497,91297.79999,,,0,,1,875.8124999,0,36881.97,0,68924.16723,0,34529.51256,0,44681.137,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,48027.78,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1039,31259.7,31259.7,,,,,,,,,,,,,,,112020.525,112020.525,80760.82501,,,0,,1,919.2525,0,36881.97,0,216.8062501,0,34529.51256,0,44681.137,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,48027.78,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1040,47915.35425,47915.35425,,,,,,,,,,,,,,,111814.8553,111814.8553,66755.1375,,,0,,1,4437.484562,0,36881.97,0,7442.218862,0,44994.92418,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1062,131163.6037,131163.6037,,,,,,,,,,,,,,,338120.1234,338120.1234,207153.375,,,0,,1,2462.98875,0,34638.063,0,3495.3375,0,4954.5375,0,2195.633301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,562.4437501,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1063,68591.25,68591.25,,,,,,,,,,,,,,,159451.8,159451.8,90860.55001,,,0,,1,3889.21875,0,34638.063,0,3495.3375,0,2083.2075,0,3364.103301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,562.4437501,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1064,206493.2165,206493.2165,,,,,,,,,,,,,,,527333.2753,527333.2753,320840.0588,,,0,,1,3806.44875,0,3417.025499,0,8609.124865,0,12177.68325,0,3364.103301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,562.4437501,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1065,100503.9049,100503.9049,,,,,,,,,,,,,,,320377.781,320377.781,219873.8761,,,0,,1,8541.07908,0,3417.025499,0,8609.124865,0,14143.31325,0,3364.103301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,562.4437501,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1066,555097.3565,555097.3565,,,,,,,,,,,,,,,1597636.198,1597636.198,1042538.841,,,0,,1,62235.2052,0,38644.59938,0,7045.19625,0,53284.70685,0,10734.81923,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,562.4437501,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1067,507270.6032,507270.6032,,,,,,,,,,,,,,,1263436.769,1263436.769,759146.3388,,,0,,1,88155.94628,0,52018.72247,0,40129.4865,0,74420.05055,0,19828.66904,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,4499.550001,0,24605.9515,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1068,20192.4,20192.4,,,,,,,,,,,,,,,75721.49999,75721.49999,55529.09999,,,0,,1,431.7824999,0,52018.72247,0,40129.4865,0,74420.05055,0,19828.66904,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,4499.550001,0,24605.9515,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1061,167754.6829,167754.6829,,,,,,,,,,,,,,,439576.4946,439576.4946,271821.8116,,,0,,1,6134.9475,0,34638.063,0,36500.9925,0,70413.19261,0,2195.633301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,7505.156249,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1069,37827,37827,,,,,,,,,,,,,,,128940.3,128940.3,91113.3,,,0,,1,847.0499999,0,52018.72247,0,40344.669,0,74420.05055,0,19828.66904,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,4499.550001,0,24605.9515,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1071,42472.011,42472.011,,,,,,,,,,,,,,,65087.27625,65087.27625,23046.3,,,0,,1,192.855,0,3899.461444,0,3078.582892,0,74420.05055,0,2416.05,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,964.21125,0,24605.9515,0,718.39125,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1072,143147.205,143147.205,,,,,,,,,,,,,,,305451.3375,305451.3375,162304.1325,,,0,,1,2429.523,0,3899.461444,0,3482.442892,0,74420.05055,0,2898.585,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,964.21125,0,24605.9515,0,718.39125,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1073,195765.9403,195765.9403,,,,,,,,,,,,,,,477515.7581,477515.7581,289717.0363,,,0,,1,2429.523,0,3899.461444,0,3482.442892,0,74420.05055,0,2898.585,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,1731.689902,0,741.72375,0,247.86,0,964.21125,0,24605.9515,0,718.39125,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1074,143445.806,143445.806,,,,,,,,,,,,,,,400193.0094,400193.0094,259865.5905,,,0,,1,2429.523,0,3899.461444,0,3482.442892,0,74420.05055,0,2898.585,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,992.1525,0,3652.411501,0,1731.689902,0,741.72375,0,247.86,0,964.21125,0,24605.9515,0,718.39125,0,0,0,0,0,0,992.1525,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1075,407613.156,407613.156,,,,,,,,,,,,,,,969598.9524,969598.9524,562432.435,,,0,,1,12623.51175,0,3899.461444,0,22835.0745,0,1361.325,0,26868.20824,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,992.1525,0,3652.411501,0,1731.689902,0,741.72375,0,247.86,0,2320.2,0,24605.9515,0,718.39125,0,0,0,0,0,0,992.1525,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1076,281137.991,281137.991,,,,,,,,,,,,,,,652118.2022,652118.2022,371384.8367,,,0,,1,19773.42675,0,3899.461444,0,25947.1665,0,9485.586,0,26868.20824,0,40251.60074,0,44930.73564,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,992.1525,0,3652.411501,0,1731.689902,0,741.72375,0,247.86,0,3581.37,0,24605.9515,0,718.39125,0,0,0,0,0,0,992.1525,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1077,750840.8535,750840.8535,,,,,,,,,,,,,,,2094737.164,2094737.164,1360218.937,,,0,,1,19773.42675,0,3899.461444,0,25947.1665,0,9485.586,0,26868.20824,0,40251.60074,0,44930.73564,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,9602.65875,0,3652.411501,0,1731.689902,0,741.72375,0,247.86,0,3581.37,0,24605.9515,0,718.39125,0,0,0,0,0,0,9602.65875,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1070,46719.18675,46719.18675,,,,,,,,,,,,,,,132950.8772,132950.8772,88357.8,,,0,,1,28528.03064,0,3899.461444,0,3078.582892,0,74420.05055,0,2416.05,0,40251.60074,0,34831.90998,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,964.21125,0,24605.9515,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1060,695715.0124,695715.0124,,,,,,,,,,,,,,,2023082.477,2023082.477,1328009.572,,,0,,1,77673.99744,0,34638.063,0,31241.91,0,60798.1335,0,2195.633301,0,37833.52574,0,24077.5875,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,7505.156249,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1059,57684.825,57684.825,,,,,,,,,,,,,,,192282.75,192282.75,134597.925,,,0,,1,170.6175,0,3160.463759,0,506.9211111,0,6168.89551,0,2195.633301,0,1522.935,0,56562.0825,0,0,961.5750001,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,481.7699999,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1058,143529.907,143529.907,,,,,,,,,,,,,,,432638.6812,432638.6812,292616.7,,,0,,1,170.6175,0,3160.463759,0,506.9211111,0,6168.89551,0,2195.633301,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,481.7699999,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1041,190856.0014,190856.0014,,,,,,,,,,,,,,,715710.0052,715710.0052,524854.0038,,,0,,1,62103.2642,0,36881.97,0,7442.218862,0,44994.92418,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1042,119279.9979,119279.9979,,,,,,,,,,,,,,,447299.9921,447299.9921,328019.9942,,,0,,1,15927.58722,0,36881.97,0,7442.218862,0,44994.92418,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1043,70077.6,70077.6,,,,,,,,,,,,,,,262791,262791,192713.4,,,0,,1,7655.58375,0,36881.97,0,7442.218862,0,44994.92418,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1044,31873.95,31873.95,,,,,,,,,,,,,,,85743.1875,85743.1875,53869.2375,,,0,,1,654.7312499,0,36881.97,0,7442.218862,0,811.5262501,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1045,144238.1538,144238.1538,,,,,,,,,,,,,,,508166.9028,508166.9028,363928.7491,,,0,,1,14593.72875,0,36881.97,0,11532.99058,0,811.5262501,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1046,54560.38141,54560.38141,,,,,,,,,,,,,,,204601.4303,204601.4303,150041.0489,,,0,,1,2828.53782,0,36881.97,0,11532.99058,0,811.5262501,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_1047,138659.9741,138659.9741,,,,,,,,,,,,,,,478897.7663,478897.7663,340237.7922,,,0,,1,11496.40875,0,38257.11375,0,16094.65609,0,811.5262501,0,47008.48878,0,1522.935,0,56562.0825,0,0,0,0,0,0,0,0,0,0,261400.212,0,22062.8115,0,3652.411501,0,154.99875,0,741.72375,0,247.86,0,9074.786251,0,2998.72125,0,0,0,0,0,0,0,0,1193.50485,0,11913.645,0,12529.5315,0,85.0725,2160.935551,282.093,0,233.681,0,282.093,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
