OBJECTID,Orszag_nev,Telepules_nev,Telepulesresz_nev,Tortenelmi_varosresz_nev,Fekves,Helyrajziszam_teljes,Helyrajziszam_egyedi,Muvelesiag,Utcanev,Utcanev_telek,Kozut_szama,Vasut_szama,Hazszam_telek,Vedett_terulet_nev,Vedett_terulet_kategoria,Natura2000_SCI_kod,Natura2000_SCI_nev,Natura2000_SPA_kod,Natura2000_SPA_nev,Dulo_OEM_borvidek_nev,Dulo_OEM_kod,Dulo_OEM_nev,Epuletenergetikai_tombazonosito,Tortenelmi_varosresz_nev_modositott,Iranyitoszam,KSH_korzet,Postacim_rovid,Shape_Length,Shape_Area
91892,Magyarország,Szarvaskő,,,zártkert,470,HUN_Szarvaskő_470,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,124.0966811073541,632.7199999877438
91893,Magyarország,Szarvaskő,,,zártkert,471,HUN_Szarvaskő_471,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,125.21430010189209,634.2850000274926
91894,Magyarország,Szarvaskő,,,zártkert,472,HUN_Szarvaskő_472,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,126.35084139275777,642.200000051409
91895,Magyarország,Szarvaskő,,,zártkert,473,HUN_Szarvaskő_473,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,126.02201353148499,740.7249999029563
91896,Magyarország,Szarvaskő,,,zártkert,474,HUN_Szarvaskő_474,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,109.60918471031071,581.7400000444054
91897,Magyarország,Szarvaskő,,,zártkert,475,HUN_Szarvaskő_475,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,123.79238529751564,713.0499999634922
91898,Magyarország,Szarvaskő,,,zártkert,476,HUN_Szarvaskő_476,művelés alól kivett,Nyírfa utca,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,397.7620382719845,815.9049999569363
91899,Magyarország,Szarvaskő,,,zártkert,477,HUN_Szarvaskő_477,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,120.73914307007416,718.9399999570473
91900,Magyarország,Szarvaskő,,,zártkert,478,HUN_Szarvaskő_478,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,128.67064719492504,866.3399999840558
91901,Magyarország,Szarvaskő,,,zártkert,479,HUN_Szarvaskő_479,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,116.83179711635178,737.2599999663978
91902,Magyarország,Szarvaskő,,,zártkert,480,HUN_Szarvaskő_480,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,120.85000989117091,753.4399999395386
91903,Magyarország,Szarvaskő,,,zártkert,481,HUN_Szarvaskő_481,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,136.25730038939543,915.0950000264869
91904,Magyarország,Szarvaskő,,,zártkert,482,HUN_Szarvaskő_482,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,118.9321237054935,773.9900000945106
91905,Magyarország,Szarvaskő,,,zártkert,483,HUN_Szarvaskő_483,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,116.8554352717465,745.7900000160934
91906,Magyarország,Szarvaskő,,,zártkert,484,HUN_Szarvaskő_484,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,144.4897073843281,979.930000067763
91907,Magyarország,Szarvaskő,,,zártkert,485,HUN_Szarvaskő_485,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,158.0557704482676,677.4399999376759
91908,Magyarország,Szarvaskő,,,zártkert,486,HUN_Szarvaskő_486,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,162.95515399513172,793.6349999729171
91909,Magyarország,Szarvaskő,,,zártkert,487,HUN_Szarvaskő_487,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,278.67586686092375,1287.0949999465797
91910,Magyarország,Szarvaskő,,,zártkert,488,HUN_Szarvaskő_488,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,174.58570043459852,1202.0250000270084
91911,Magyarország,Szarvaskő,,,zártkert,489/1,HUN_Szarvaskő_489/1,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,166.1716924200244,1263.2200000177322
91912,Magyarország,Szarvaskő,,,zártkert,489/2,HUN_Szarvaskő_489/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,144.68213256495142,1060.1150000352786
91913,Magyarország,Szarvaskő,,,zártkert,490,HUN_Szarvaskő_490,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,119.34907995228706,798.7500000141561
91914,Magyarország,Szarvaskő,,,zártkert,491,HUN_Szarvaskő_491,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,136.76931408962957,957.6550000517443
91915,Magyarország,Szarvaskő,,,zártkert,492,HUN_Szarvaskő_492,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,136.2207452879474,989.1949999322369
91916,Magyarország,Szarvaskő,,,zártkert,493,HUN_Szarvaskő_493,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,142.73067230898818,1041.589999963194
91917,Magyarország,Szarvaskő,,,zártkert,494/1,HUN_Szarvaskő_494/1,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,146.12283029220285,1077.7600000125915
91918,Magyarország,Szarvaskő,,,zártkert,494/2,HUN_Szarvaskő_494/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,148.98494134999513,949.9100000233948
91919,Magyarország,Szarvaskő,,,zártkert,494/3,HUN_Szarvaskő_494/3,művelés alól kivett,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,129.36388123506444,199.7449998731911
91920,Magyarország,Szarvaskő,,,zártkert,495,HUN_Szarvaskő_495,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,193.74254189320789,1072.419999997802
91921,Magyarország,Szarvaskő,,,zártkert,496,HUN_Szarvaskő_496,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,155.34526597596303,824.8649999820069
91922,Magyarország,Szarvaskő,,,zártkert,497,HUN_Szarvaskő_497,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,151.79867469616715,820.7400000110642
91923,Magyarország,Szarvaskő,,,zártkert,498,HUN_Szarvaskő_498,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,450.46245040422355,2914.2649999462446
91924,Magyarország,Szarvaskő,,,zártkert,499,HUN_Szarvaskő_499,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,449.2242779473513,2730.2900002060833
91925,Magyarország,Szarvaskő,,,zártkert,500,HUN_Szarvaskő_500,gyümölcsös,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,268.3045841485292,3100.2450001037864
91926,Magyarország,Szarvaskő,,,zártkert,501,HUN_Szarvaskő_501,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,243.61810039539614,1695.6650000458958
91927,Magyarország,Szarvaskő,,,zártkert,502/a,HUN_Szarvaskő_502/a,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,198.46262256402824,1694.9093630705204
91928,Magyarország,Szarvaskő,,,zártkert,502/b,HUN_Szarvaskő_502/b,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,109.07298543440206,675.9706368785919
91929,Magyarország,Szarvaskő,,,zártkert,503,HUN_Szarvaskő_503,szántó,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,263.78408762617283,4150.885000112057
91930,Magyarország,Szarvaskő,,,zártkert,504/1,HUN_Szarvaskő_504/1,kert,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,126.71350740214248,934.1749999122694
91931,Magyarország,Szarvaskő,,,zártkert,504/2,HUN_Szarvaskő_504/2,kert,,Szarvaskői utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,126.29297099183631,962.0600000133365
91932,Magyarország,Szarvaskő,,,zártkert,504/3,HUN_Szarvaskő_504/3,kert,,Szarvaskői utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,126.64165151166077,978.3499999117107
91933,Magyarország,Szarvaskő,,,zártkert,504/4,HUN_Szarvaskő_504/4,kert,,Szarvaskői utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,124.63915645754092,969.2400000380725
91934,Magyarország,Szarvaskő,,,zártkert,504/5,HUN_Szarvaskő_504/5,kert,,Szarvaskői utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,123.62111056862474,946.27499998454
91935,Magyarország,Szarvaskő,,,zártkert,504/6,HUN_Szarvaskő_504/6,kert,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,169.83973145247873,1127.5599999397618
91936,Magyarország,Szarvaskő,,,zártkert,505,HUN_Szarvaskő_505,művelés alól kivett,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,208.55933697779324,2303.674999842234
91937,Magyarország,Szarvaskő,,,zártkert,507,HUN_Szarvaskő_507,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,169.33749820480244,1175.6050000504406
91938,Magyarország,Szarvaskő,,,zártkert,508,HUN_Szarvaskő_508,művelés alól kivett,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,216.0313616066365,1511.3099999284
91939,Magyarország,Szarvaskő,,,zártkert,509,HUN_Szarvaskő_509,szántó,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,321.8969436285553,3149.7000001603737
91940,Magyarország,Szarvaskő,,,zártkert,510/2,HUN_Szarvaskő_510/2,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,163.00535346826697,1206.0800000090899
91941,Magyarország,Szarvaskő,,,zártkert,510/3,HUN_Szarvaskő_510/3,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,146.8920138231647,1161.5549999915809
91942,Magyarország,Szarvaskő,,,zártkert,510/5,HUN_Szarvaskő_510/5,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,178.71681843786268,1740.3699999110029
91943,Magyarország,Szarvaskő,,,zártkert,510/6,HUN_Szarvaskő_510/6,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,149.64797682636512,872.3849999874458
91944,Magyarország,Szarvaskő,,,zártkert,510/7,HUN_Szarvaskő_510/7,kert,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,150.00460470115354,880.5600000492856
91945,Magyarország,Szarvaskő,,,zártkert,511,HUN_Szarvaskő_511,művelés alól kivett,Csehi utca,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,557.5424246425818,1361.36499996487
91946,Magyarország,Szarvaskő,,,zártkert,511,HUN_Szarvaskő_511,művelés alól kivett,Nyugodó utca,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,432.9692197532143,1568.7349998410418
91947,Magyarország,Szarvaskő,,,zártkert,512,HUN_Szarvaskő_512,szántó,,Nyugodó utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,233.8608439231702,2691.8600001519176
91948,Magyarország,Szarvaskő,,,zártkert,513,HUN_Szarvaskő_513,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,174.31133641046654,773.5199999789893
91949,Magyarország,Szarvaskő,,,zártkert,514,HUN_Szarvaskő_514,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,170.24365684735324,811.3349999785053
91950,Magyarország,Szarvaskő,,,zártkert,515,HUN_Szarvaskő_515,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,162.51605705533007,911.4599999267235
91951,Magyarország,Szarvaskő,,,zártkert,516,HUN_Szarvaskő_516,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,109.96388796508467,518.8649999900161
91952,Magyarország,Szarvaskő,,,zártkert,517,HUN_Szarvaskő_517,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,131.17483305432998,449.9000000501051
91953,Magyarország,Szarvaskő,,,zártkert,518,HUN_Szarvaskő_518,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,143.63912720485345,569.5899999922514
91954,Magyarország,Szarvaskő,,,zártkert,519,HUN_Szarvaskő_519,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,151.7962160844997,781.0450000173598
91955,Magyarország,Szarvaskő,,,zártkert,520,HUN_Szarvaskő_520,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,141.93160163872804,693.4999999571592
91956,Magyarország,Szarvaskő,,,zártkert,521,HUN_Szarvaskő_521,gyümölcsös,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,155.15798589618686,1450.2150000207498
91957,Magyarország,Szarvaskő,,,zártkert,522,HUN_Szarvaskő_522,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,137.48816572471623,959.7600000081211
91958,Magyarország,Szarvaskő,,,zártkert,523,HUN_Szarvaskő_523,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,196.10128089260536,1476.2399999494105
91959,Magyarország,Szarvaskő,,,zártkert,524/1,HUN_Szarvaskő_524/1,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,114.16243271272668,817.9949999642745
91960,Magyarország,Szarvaskő,,,zártkert,524/2,HUN_Szarvaskő_524/2,kert,,Csehi utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,115.46015547114031,811.6800000329316
