OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Epulettipus;Epulet_altipus;Funkcio;Intezmenynev;Hazszam;Epulet_betujel;Helyrajziszam_teljes_epulet;Helyrajziszam_egyedi_epulet;Utcanev_epulet;Muemlek_nev;Muemlek_tipus;Muemlek_torzsszam;Epuletenergetikai_tipus;Epuletenergetikai_szintszam;Epuletenergetikai_tombazonosito;Aga_est;Abm_est;Ath_est;Ael_est;Aelcs_est;Asz_est;Aol_est;Tn_Tbr;E0;Evil;Ee_cs;Evil_cs;Tbr;Ter;Muemleki_vedettseg;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Epulet_azonosito;Hazszam_epulettomb;Epulet_szamozas_egyeb;Postacim_epulet;Shape_Length;Shape_Area
63949;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;16;;161;HUN_Szarvaskő_161;Borsod utca;;;;L2;1,500000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;129,810000015478580;97,357500011608934;nem;;3323;Szarvaskő;Szarvaskő_00506;;;Szarvaskő, Borsod utca 16;39,601313655054327;86,540000010319062
63950;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;54;;140;HUN_Szarvaskő_140;Fő utca;;;;L1;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;82,785000000484288;62,088750000363220;nem;;3323;Szarvaskő;Szarvaskő_00507;;;Szarvaskő, Fő utca 54;36,771371003331808;82,785000000484288
63951;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;1;;167;HUN_Szarvaskő_167;Borsod utca;;;;L2;1,500000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;163,710000014919790;122,782500011189840;nem;;3323;Szarvaskő;Szarvaskő_00508;;;Szarvaskő, Borsod utca 1;41,806313580811789;109,140000009946530
63952;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;47;;138;HUN_Szarvaskő_138;Fő utca;;;;L4;1,800000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;154,062000040367220;115,546500030275410;nem;;3323;Szarvaskő;Szarvaskő_00509;;;Szarvaskő, Fő utca 47;40,450013526120742;85,590000022426239
63953;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;18;;162;HUN_Szarvaskő_162;Borsod utca;;;;L2;1,500000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;214,094999992679790;160,571249994509860;nem;;3323;Szarvaskő;Szarvaskő_00510;;;Szarvaskő, Borsod utca 18;54,902431818198892;142,729999995119870
63954;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;3;;168;HUN_Szarvaskő_168;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;83,154999993629758;62,366249995222319;nem;;3323;Szarvaskő;Szarvaskő_00511;;;Szarvaskő, Borsod utca 3;40,580696147010897;83,154999993629758
63955;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;20;;163;HUN_Szarvaskő_163;Borsod utca;;;;L5;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;170,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;207,044930017256580;155,283697512942440;nem;;3323;Szarvaskő;Szarvaskő_00512;;;Szarvaskő, Borsod utca 20;79,503032021047517;207,044930017256580
63956;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;169;HUN_Szarvaskő_169;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;94,260000023953609;70,695000017965214;nem;;3323;Szarvaskő;Szarvaskő_00513;;;Szarvaskő, Borsod utca 5;41,107789858778659;94,260000023953609
63957;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;22;;164;HUN_Szarvaskő_164;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;108,509999995641410;81,382499996731056;nem;;3323;Szarvaskő;Szarvaskő_00514;;;Szarvaskő, Borsod utca 22;53,387669460498870;108,509999995641410
63958;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;24;;165;HUN_Szarvaskő_165;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;100,030000012442470;75,022500009331850;nem;;3323;Szarvaskő;Szarvaskő_00515;;;Szarvaskő, Borsod utca 24;44,861988440185343;100,030000012442470
63959;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;7;;170;HUN_Szarvaskő_170;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;86,989999978467822;65,242499983850863;nem;;3323;Szarvaskő;Szarvaskő_00516;;;Szarvaskő, Borsod utca 7;42,210126798856713;86,989999978467822
63960;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;7;;170;HUN_Szarvaskő_170;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;100,139999971576030;75,104999978682031;nem;;3323;Szarvaskő;Szarvaskő_00517;;;Szarvaskő, Borsod utca 7;49,824840883115556;100,139999971576030
63961;Magyarország;Szarvaskő;;;belterület;középület;;;;9/a;;171;HUN_Szarvaskő_171;Borsod utca;;;;K7;1,500000000000000;Szarvaskő_002;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;230,000000000000000;19,250000000000000;150,000000000000000;15,400000000000000;220,687499986030160;165,515624989522620;nem;;3323;Szarvaskő;Szarvaskő_00518;;;Szarvaskő, Borsod utca 9/a;50,742437422596382;147,124999990686770
63962;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;26;;172;HUN_Szarvaskő_172;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_004;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;173,124999986030130;129,843749989522590;nem;;3323;Szarvaskő;Szarvaskő_00519;;;Szarvaskő, Borsod utca 26;67,771462746305787;173,124999986030130
63963;Magyarország;Szarvaskő;;;zártkert;lakóépület;;;;;;812;HUN_Szarvaskő_812;Barátkert sportpálya;;;;;;;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00520;;;;66,485872922190040;179,335000060833980
63964;Magyarország;Szarvaskő;;;zártkert;lakóépület;;;;;;814;HUN_Szarvaskő_814;Barátkert sportpálya;Vízimalom;műemlék;9170;;;;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;igen;;3323;Szarvaskő;Szarvaskő_00521;;;;46,097729813293085;112,980000004246820
63965;Magyarország;Szarvaskő;;;zártkert;lakóépület;;;;;;814;HUN_Szarvaskő_814;Barátkert sportpálya;Vízimalom;műemlék;9170;;;;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;igen;;3323;Szarvaskő;Szarvaskő_00522;;;;51,039372630105461;137,425000042282050
63966;Magyarország;Szarvaskő;;;külterület;rendezetlen funkciójú épület;;;;;;070/6/a;HUN_Szarvaskő_070/6/a;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00523;;;;19,455899939311834;23,465000004544855
63967;Magyarország;Szarvaskő;;;zártkert;épülettartozék;támfal;;;;;505;HUN_Szarvaskő_505;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00524;;;;9,572238303148392;1,360000003091991
63968;Magyarország;Szarvaskő;;;zártkert;épülettartozék;támfal;;;;;505;HUN_Szarvaskő_505;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00525;;;;9,655385139627533;1,350000003352761
63969;Magyarország;Szarvaskő;;;belterület;üdülőépület;;;;;;236/2;HUN_Szarvaskő_236/2;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00526;;;;15,696949887303257;14,415000005662442
63970;Magyarország;Szarvaskő;;;belterület;üdülőépület;;;;;;236/2;HUN_Szarvaskő_236/2;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00527;;;;21,823028441770706;29,210000004954637
63971;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;236/2;HUN_Szarvaskő_236/2;Rózsa utca;;;;L6;1,000000000000000;Szarvaskő_022;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;320,000000000000000;10,000000000000000;90,000000000000000;8,000000000000000;180,460000028796510;135,345000021597400;nem;;3323;Szarvaskő;Szarvaskő_00528;;;Szarvaskő, Rózsa utca 8;62,433946140408395;180,460000028796510
63972;Magyarország;Szarvaskő;;;belterület;üdülőépület;;;;;;236/2;HUN_Szarvaskő_236/2;Rózsa utca;;;;;;Szarvaskő_022;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00529;;;;20,061129835296725;22,790000007152557
63973;Magyarország;Szarvaskő;;;belterület;üdülőépület;;;;;;171;HUN_Szarvaskő_171;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00530;;;;14,819145935874115;12,699999995529652
63974;Magyarország;Szarvaskő;;;belterület;üdülőépület;;;;9/b;;171;HUN_Szarvaskő_171;Borsod utca;;;;;1,000000000000000;Szarvaskő_002;;;;;;;;;;;;;45,159999992102385;;nem;;3323;Szarvaskő;Szarvaskő_00531;;;Szarvaskő, Borsod utca 9/b;29,980441752209249;45,159999992102385
63975;Magyarország;Szarvaskő;;;külterület;üzemi épület;;;;;;089/2;HUN_Szarvaskő_089/2;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00532;;;;381,391936927702770;6294,764999674484000
63976;Magyarország;Szarvaskő;;;belterület;üzemi épület;;;;;;51/1;HUN_Szarvaskő_51/1;Iskola utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00533;;;;41,074091036042482;58,290004985170320
63977;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;173/7;HUN_Szarvaskő_173/7;Vasút utca;;;;L1;1,000000000000000;Szarvaskő_016;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;62,710000002905730;47,032500002179297;nem;;3323;Szarvaskő;Szarvaskő_00534;;;;32,440103459944872;62,710000002905730
63978;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;173/7;HUN_Szarvaskő_173/7;Vasút utca;;;;L1;1,000000000000000;Szarvaskő_016;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;77,649999984167522;58,237499988125641;nem;;3323;Szarvaskő;Szarvaskő_00535;;;;40,301063532361560;77,649999984167522
63979;Magyarország;Szarvaskő;;;belterület;középület;;vasútállomás;;1;;173/3;HUN_Szarvaskő_173/3;Vasút utca;;;;K3;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;250,000000000000000;19,250000000000000;110,000000000000000;15,400000000000000;215,755000018402970;161,816250013802230;nem;;3323;Szarvaskő;Szarvaskő_00536;;;Szarvaskő, Vasút utca 1;82,252176247942259;215,755000018402970
63980;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;173/4;HUN_Szarvaskő_173/4;Vasút utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;53,645000007674099;40,233750005755574;nem;;3323;Szarvaskő;Szarvaskő_00537;;;;29,272104800347662;53,645000007674099
63981;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;504/3;HUN_Szarvaskő_504/3;Szarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00538;;;;15,819295082204423;14,435556800332018
63982;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;504/4;HUN_Szarvaskő_504/4;Szarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00539;;;;25,720871031172660;37,196512333355948
63983;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;510/6;HUN_Szarvaskő_510/6;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00540;;;;33,553192976771768;70,291444780619670
63984;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;504/3;HUN_Szarvaskő_504/3;Szarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00541;;;;27,229024843880630;45,146042899962616
63985;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;510/5;HUN_Szarvaskő_510/5;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00542;;;;27,273330352877480;46,317297359301165
63986;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;507;HUN_Szarvaskő_507;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00543;;;;37,526604499695452;75,429187202844261
63987;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;510/7;HUN_Szarvaskő_510/7;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00544;;;;24,030313067750122;35,130469286468283
63988;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;510/5;HUN_Szarvaskő_510/5;Nyugodó utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00545;;;;22,772967873731915;32,003165835295512
63989;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;504/2;HUN_Szarvaskő_504/2;Szarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00546;;;;28,581620838055159;46,984677071424969
63990;Magyarország;Szarvaskő;;;belterület;egyéb épület;;;Zöldség-gyümölcs;;;194/2;HUN_Szarvaskő_194/2;Egri utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00547;;;;20,709555521941176;24,930417756425779
63991;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;173/3;HUN_Szarvaskő_173/3;Vasút utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00548;;;;32,525045129101528;60,975253006985326
63992;Magyarország;Szarvaskő;;;belterület;egyéb épület;;;;;;173/2;HUN_Szarvaskő_173/2;Vasút utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00549;;;;55,361332571062164;134,574691358085320
63993;Magyarország;Szarvaskő;;;belterület;egyéb épület;;;;;;130;HUN_Szarvaskő_130;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00550;;;;24,895998153937271;38,734299741164101
63994;Magyarország;Szarvaskő;;;belterület;egyéb épület;;;;;;133;HUN_Szarvaskő_133;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00551;;;;26,045495148492595;40,670198335738519
63995;Magyarország;Szarvaskő;;;külterület;egyéb épület;;;;;;027/10;HUN_Szarvaskő_027/10;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00552;;;;30,969435545388922;59,018488492355033
63996;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;784;HUN_Szarvaskő_784;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00553;;;;64,613054758382290;182,999945051809590
63997;Magyarország;Szarvaskő;;;zártkert;lakóépület;;;;;;641;HUN_Szarvaskő_641;;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00554;;;;20,194385570779428;25,070242437558051
63998;Magyarország;Szarvaskő;;;külterület;egyéb épület;;;;;;027/9;HUN_Szarvaskő_027/9;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00555;;;;27,377694717497892;46,115850539657572
63999;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;612/10;HUN_Szarvaskő_612/10;Tölgyfakert utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00556;;;;27,220606730356643;42,254738999146063
64000;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;653;HUN_Szarvaskő_653;;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00557;;;;21,504049075563195;26,272694713876795
64001;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;790;HUN_Szarvaskő_790;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00558;;;;30,448393957490275;55,586827045209326
64002;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;612/11;HUN_Szarvaskő_612/11;Tölgyfakert utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00559;;;;28,364503815426929;46,149456722936861
64003;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;786;HUN_Szarvaskő_786;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00560;;;;15,578672775192617;13,517778936863602
64004;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;787;HUN_Szarvaskő_787;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00561;;;;18,357338797465165;18,222322298901268
64005;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;637;HUN_Szarvaskő_637;;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00562;;;;24,970245496391886;34,922305570093293
64006;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;790;HUN_Szarvaskő_790;Újszarvaskői utca;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00563;;;;15,485242190652531;14,093849274606363
64007;Magyarország;Szarvaskő;;;zártkert;egyéb épület;;;;;;638;HUN_Szarvaskő_638;;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00564;;;;19,820264096694626;24,283293350849338
64008;Magyarország;Szarvaskő;;;zártkert;lakóépület;;;;;;644;HUN_Szarvaskő_644;;;;;;;;;;;;;;;;;;;;;;;;3323;Szarvaskő;Szarvaskő_00565;;;;22,873400495446880;31,765479552153234
64009;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;48;;200/32;HUN_Szarvaskő_200/32;Tölgyfa utca;;;;L4;1,800000000000000;Szarvaskő_001;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;234,392383173042420;175,794287379781820;nem;;3323;Szarvaskő;Szarvaskő_00566;;;Szarvaskő, Tölgyfa utca 48;50,182784877297848;130,217990651690230
