OBJECTID;Orszag_nev;Telepules_nev;Epuletenergetikai_tombazonosito;Shape_Length;Shape_Area
952;Magyarország;Eger;Eger_616;804,8924643;13458,03307
953;Magyarország;Eger;Eger_617;484,5311879;11483,06547
954;Magyarország;Eger;Eger_618;363,8747981;6176,426069
955;Magyarország;Eger;Eger_619;212,5592005;2847,994811
956;Magyarország;Eger;Eger_620;76,70931119;355,9809385
957;Magyarország;Eger;Eger_621;257,8800863;3962,417021
958;Magyarország;Eger;Eger_622;892,2473836;12324,98069
959;Magyarország;Eger;Eger_623;470,7218094;7091,629046
960;Magyarország;Eger;Eger_624;595,5214402;8403,648341
961;Magyarország;Eger;Eger_625;460,0300462;6363,717657
962;Magyarország;Eger;Eger_626;319,7080956;4463,654744
963;Magyarország;Eger;Eger_627;432,0724865;5883,368108
964;Magyarország;Eger;Eger_628;248,4049489;3154,750549
965;Magyarország;Eger;Eger_629;332,3106749;4277,270143
966;Magyarország;Eger;Eger_630;940,5652877;12766,37416
967;Magyarország;Eger;Eger_631;613,8974131;18133,7117
968;Magyarország;Eger;Eger_632;622,7842264;14013,99064
969;Magyarország;Eger;Eger_633;607,2264547;17180,60142
970;Magyarország;Eger;Eger_634;604,6785412;16530,50624
971;Magyarország;Eger;Eger_635;505,0653546;9312,799572
972;Magyarország;Eger;Eger_636;500,3428588;12118,33423
973;Magyarország;Eger;Eger_637;473,0916206;6099,383706
974;Magyarország;Eger;Eger_638;872,0921849;39120,06279
975;Magyarország;Eger;Eger_639;518,3002503;11023,04273
976;Magyarország;Eger;Eger_640;721,1700608;28888,69039
977;Magyarország;Eger;Eger_641;618,0379515;15739,96611
978;Magyarország;Eger;Eger_642;265,6958535;3755,90921
979;Magyarország;Eger;Eger_643;828,9381429;26095,41071
980;Magyarország;Eger;Eger_644;508,5328337;13627,24123
981;Magyarország;Eger;Eger_644;718,0772011;32208,75664
982;Magyarország;Eger;Eger_645;198,0493402;2170,065685
983;Magyarország;Eger;Eger_646;708,9232139;22007,98301
984;Magyarország;Eger;Eger_647;963,1960536;30560,92069
985;Magyarország;Eger;Eger_648;384,1468951;6053,59527
986;Magyarország;Eger;Eger_649;645,7126605;13067,41337
987;Magyarország;Eger;Eger_650;721,5131854;25048,74106
988;Magyarország;Eger;Eger_651;511,8025863;12850,26327
989;Magyarország;Eger;Eger_652;541,7865926;15259,26567
990;Magyarország;Eger;Eger_653;440,8530003;11162,9744
991;Magyarország;Eger;Eger_654;316,6382217;6509,5787
992;Magyarország;Eger;Eger_655;535,0890793;13949,59382
993;Magyarország;Eger;Eger_656;415,7331702;5981,667817
994;Magyarország;Eger;Eger_657;534,2603953;8530,302058
995;Magyarország;Eger;Eger_658;1271,372007;60395,81857
996;Magyarország;Eger;Eger_658;778,5186547;30970,0705
997;Magyarország;Eger;Eger_695;295,4700515;4802,0456
1000;Magyarország;Eger;Eger_161;1131,428612;26780,74686
1001;Magyarország;Eger;Eger_200;134,7173289;1098,290275
1002;Magyarország;Eger;Eger_201;194,6265978;2262,672723
1003;Magyarország;Eger;Eger_202;192,7121781;1704,319066
1004;Magyarország;Eger;Eger_203;417,513023;5428,720021
1005;Magyarország;Eger;Eger_204;228,411583;2379,008749
1006;Magyarország;Eger;Eger_205;542,9209889;10402,60014
1007;Magyarország;Eger;Eger_206;281,4980721;3850,57164
1008;Magyarország;Eger;Eger_207;258,0582261;4225,950161
1009;Magyarország;Eger;Eger_208;319,6393246;6464,315095
1010;Magyarország;Eger;Eger_209;194,4244517;2000,136959
1011;Magyarország;Eger;Eger_210;330,5891727;2491,725961
1012;Magyarország;Eger;Eger_211;417,8209342;7873,862932
1013;Magyarország;Eger;Eger_212;282,0120233;4026,764203
1014;Magyarország;Eger;Eger_213;1011,087966;15473,99899
1015;Magyarország;Eger;Eger_214;636,0102195;19729,07186
1016;Magyarország;Eger;Eger_215;680,0223579;13340,27437
1017;Magyarország;Eger;Eger_372;299,7422257;3325,959647
1018;Magyarország;Eger;Eger_373;747,0550135;20841,9081
1019;Magyarország;Eger;Eger_374;202,2852709;2081,744398
1020;Magyarország;Eger;Eger_383;1246,136351;56899,0932
1021;Magyarország;Eger;Eger_384;227,0969958;2619,6075
1022;Magyarország;Eger;Eger_385;662,2545567;15883,32973
1023;Magyarország;Eger;Eger_385;128,30079;742,0298657
1024;Magyarország;Eger;Eger_386;571,6271296;15281,15211
1025;Magyarország;Eger;Eger_387;844,9515691;26568,87157
1026;Magyarország;Eger;Eger_388;613,9387848;15364,83959
1027;Magyarország;Eger;Eger_389;730,0613409;26226,79397
1028;Magyarország;Eger;Eger_395;467,2233355;5353,663471
1029;Magyarország;Eger;Eger_399;868,1469135;25685,77123
1030;Magyarország;Eger;Eger_663;397,8471408;5468,774896
1031;Magyarország;Eger;Eger_664;227,8620162;2857,465005
1034;Magyarország;Eger;Eger_683;693,3616844;25670,06553
1037;Magyarország;Eger;Eger_007;564,4128823;19579,86538
1038;Magyarország;Eger;Eger_008;915,2850499;29076,51489
1039;Magyarország;Eger;Eger_513;98,47393933;374,0247384
1040;Magyarország;Eger;Eger_687;428,7142497;9548,293176
1041;Magyarország;Eger;Eger_688;437,3773195;9771,568351
1042;Magyarország;Eger;Eger_797;1866,42525;99648,81077
1043;Magyarország;Eger;Eger_798;640,4225378;16478,47989
1044;Magyarország;Eger;Eger_799;267,9744011;1789,03
1045;Magyarország;Eger;Eger_800;411,7637484;10271,68493
1046;Magyarország;Eger;Eger_801;311,0546031;4218,745537
1047;Magyarország;Eger;Eger_802;406,4079612;5299,459833
1048;Magyarország;Eger;Eger_803;586,1770064;21071,02208
1059;Magyarország;Eger;Eger_015;239,8470559;3527,529969
1060;Magyarország;Eger;Eger_016;234,3423755;2521,786129
1061;Magyarország;Eger;Eger_018;920,279371;18658,60719
1062;Magyarország;Eger;Eger_019;1001,274486;59525,89415
1063;Magyarország;Eger;Eger_020;557,8097609;19169,58083
1064;Magyarország;Eger;Eger_021;537,8297663;9077,280565
1065;Magyarország;Eger;Eger_022;403,6805977;9533,495978
1066;Magyarország;Eger;Eger_023;460,6326922;6251,98065
1067;Magyarország;Eger;Eger_024;416,0425807;6206,224394
1068;Magyarország;Eger;Eger_025;978,0076662;41142,52388
1069;Magyarország;Eger;Eger_029;730,4886904;17693,6312
1070;Magyarország;Eger;Eger_030;654,0882804;16166,75532
1071;Magyarország;Eger;Eger_031;899,6283989;14361,50447
1072;Magyarország;Eger;Eger_032;586,155931;9312,152884
1073;Magyarország;Eger;Eger_033;196,1668547;2286,995311
1074;Magyarország;Eger;Eger_034;638,3314891;15480,37907
1075;Magyarország;Eger;Eger_035;361,0197904;4616,57638
1076;Magyarország;Eger;Eger_036;711,5041428;14659,64737
1077;Magyarország;Eger;Eger_037;531,8275858;8890,656152
1078;Magyarország;Eger;Eger_038;826,7647516;24170,50469
1079;Magyarország;Eger;Eger_039;199,9777248;2037,095273
1080;Magyarország;Eger;Eger_040;180,1438016;2023,849996
1081;Magyarország;Eger;Eger_041;318,9353823;5224,683744
1082;Magyarország;Eger;Eger_042;837,307802;5542,975386
1083;Magyarország;Eger;Eger_043;449,9633649;3334,692201
1084;Magyarország;Eger;Eger_044;241,3223396;1501,500724
1085;Magyarország;Eger;Eger_045;136,0238044;1112,87004
1086;Magyarország;Eger;Eger_046;537,2926222;5537,642372
1087;Magyarország;Eger;Eger_047;241,3551739;1947,665821
1088;Magyarország;Eger;Eger_048;544,6451527;7346,815087
1089;Magyarország;Eger;Eger_049;193,6488353;2178,045096
1090;Magyarország;Eger;Eger_050;771,6203454;19119,84354
1091;Magyarország;Eger;Eger_051;396,9392208;5378,600556
1092;Magyarország;Eger;Eger_052;83,56298648;342,9301042
1093;Magyarország;Eger;Eger_053;798,8531262;18484,69527
1094;Magyarország;Eger;Eger_054;357,5181941;4478,750188
1095;Magyarország;Eger;Eger_055;149,2498008;751,8949515
1096;Magyarország;Eger;Eger_056;86,11714487;451,0201105
1097;Magyarország;Eger;Eger_057;219,3851651;1957,950113
1098;Magyarország;Eger;Eger_058;334,7797033;2767,004816
1099;Magyarország;Eger;Eger_059;1161,086747;68629,58484
1100;Magyarország;Eger;Eger_060;176,7865403;1759,544055
1101;Magyarország;Eger;Eger_330;484,5286554;11978,00406
1102;Magyarország;Eger;Eger_332;392,7768455;5230,53
1103;Magyarország;Eger;Eger_690;587,3308005;12530,81537
1104;Magyarország;Eger;Eger_691;423,017652;8854,242001
1107;Magyarország;Eger;Eger_137;307,9700322;5675,909452
1108;Magyarország;Eger;Eger_138;260,2846302;4249,459634
1109;Magyarország;Eger;Eger_140;610,4505172;12631,07012
1110;Magyarország;Eger;Eger_150;256,9861558;3872,020902
1111;Magyarország;Eger;Eger_151;290,6182218;3705,959546
1112;Magyarország;Eger;Eger_152;80,94806623;417,1348653
1113;Magyarország;Eger;Eger_153;75,6482631;358,9742742
1114;Magyarország;Eger;Eger_154;352,7410574;7746,161331
1115;Magyarország;Eger;Eger_155;205,9694603;2232,336167
1116;Magyarország;Eger;Eger_158;813,4085312;14724,95561
1119;Magyarország;Eger;Eger_070;195,1277998;1676,620289
1120;Magyarország;Eger;Eger_071;152,6371904;1387,058875
1121;Magyarország;Eger;Eger_072;433,3151957;7779,93904
1122;Magyarország;Eger;Eger_073;371,0451967;5602,180241
1123;Magyarország;Eger;Eger_074;388,6117961;6172,714827
1124;Magyarország;Eger;Eger_075;350,1422098;4884,703419
1125;Magyarország;Eger;Eger_076;520,1012321;6345,094404
1126;Magyarország;Eger;Eger_077;313,9119609;5323,758226
1127;Magyarország;Eger;Eger_162;884,1767135;13593,61431
1128;Magyarország;Eger;Eger_163;133,7482855;1036,33503
1129;Magyarország;Eger;Eger_164;224,4637226;3036,36527
1130;Magyarország;Eger;Eger_165;245,1992586;3230,940816
1131;Magyarország;Eger;Eger_166;251,5448993;2059,149933
1132;Magyarország;Eger;Eger_167;469,3521916;13379,65001
1133;Magyarország;Eger;Eger_168;290,0128642;3874,615136
1134;Magyarország;Eger;Eger_169;893,6737126;23718,84623
1135;Magyarország;Eger;Eger_190;556,9946095;9083,481814
1136;Magyarország;Eger;Eger_230;730,2154721;26909,8839
1137;Magyarország;Eger;Eger_666;173,4948726;1616,68542
1140;Magyarország;Eger;Eger_338;474,4732273;11663,595
1141;Magyarország;Eger;Eger_342;1120,345389;17408,42434
1142;Magyarország;Eger;Eger_343;808,0357673;34940,01823
1143;Magyarország;Eger;Eger_344;478,4907977;8958,875
1144;Magyarország;Eger;Eger_345;418,0774705;11194,49839
1145;Magyarország;Eger;Eger_346;311,8007956;4428,59458
1146;Magyarország;Eger;Eger_347;380,545327;7988,590085
1147;Magyarország;Eger;Eger_348;621,8709783;19576,84431
1148;Magyarország;Eger;Eger_349;272,2725301;3215,960045
1149;Magyarország;Eger;Eger_350;182,2769995;1799,080123
1150;Magyarország;Eger;Eger_488;643,2353408;14339,69058
1151;Magyarország;Eger;Eger_489;483,2419568;6751,910356
1152;Magyarország;Eger;Eger_490;206,505232;1681,932653
1153;Magyarország;Eger;Eger_493;670,2147981;7934,764082
1154;Magyarország;Eger;Eger_508;233,4360219;2232,295
1155;Magyarország;Eger;Eger_509;527,5260434;10789,86953
1156;Magyarország;Eger;Eger_510;301,1076363;5296,717309
1157;Magyarország;Eger;Eger_511;200,0922206;2324,44004
1158;Magyarország;Eger;Eger_512;229,7130026;2597,127222
1159;Magyarország;Eger;Eger_660;297,9623522;2099,57029
1162;Magyarország;Eger;Eger_390;782,7424333;12265,50462
1163;Magyarország;Eger;Eger_391;365,5787203;6264,429455
1164;Magyarország;Eger;Eger_392;810,9948206;21579,0844
1165;Magyarország;Eger;Eger_393;981,8524383;22699,02041
1166;Magyarország;Eger;Eger_394;1494,16869;63024,80642
1167;Magyarország;Eger;Eger_396;946,3561101;32624,52783
1168;Magyarország;Eger;Eger_397;309,5099852;5634,855517
1169;Magyarország;Eger;Eger_411;469,9369181;8104,353224
1170;Magyarország;Eger;Eger_412;504,9321778;9426,240973
1171;Magyarország;Eger;Eger_413;1106,885169;20242,63607
1172;Magyarország;Eger;Eger_414;662,5608267;18481,6655
1173;Magyarország;Eger;Eger_415;433,9268479;9405,965663
1174;Magyarország;Eger;Eger_416;356,2659739;6289,681765
1175;Magyarország;Eger;Eger_417;280,9505552;3718,571133
1176;Magyarország;Eger;Eger_418;362,5845611;5373,069871
1177;Magyarország;Eger;Eger_419;674,6164448;19764,44071
1178;Magyarország;Eger;Eger_421;519,5307867;6892,441558
1179;Magyarország;Eger;Eger_422;154,0137304;1199,610553
1180;Magyarország;Eger;Eger_423;520,0896026;11835,59589
1181;Magyarország;Eger;Eger_424;406,2207386;6370,755217
1182;Magyarország;Eger;Eger_425;318,1761735;5907,345092
1183;Magyarország;Eger;Eger_426;743,7648969;21616,96937
1184;Magyarország;Eger;Eger_514;782,5968006;27411,81581
1185;Magyarország;Eger;Eger_515;255,406576;3747,048092
1186;Magyarország;Eger;Eger_516;343,5271132;5446,909151
1187;Magyarország;Eger;Eger_517;654,8600582;11723,14546
1188;Magyarország;Eger;Eger_518;875,4904175;33021,9375
1189;Magyarország;Eger;Eger_519;289,6133765;4236,590002
1190;Magyarország;Eger;Eger_520;456,3660693;5470,305361
1191;Magyarország;Eger;Eger_521;456,9419604;4747,110113
1192;Magyarország;Eger;Eger_522;365,0810677;5003,180636
1193;Magyarország;Eger;Eger_523;576,4634856;10729,05969
1194;Magyarország;Eger;Eger_524;136,1422054;977,1451989
1195;Magyarország;Eger;Eger_526;165,0206612;1662,54944
1196;Magyarország;Eger;Eger_527;140,1894705;1155,004949
1197;Magyarország;Eger;Eger_528;621,0147054;18698,71444
1198;Magyarország;Eger;Eger_529;216,6971357;2297,465198
1199;Magyarország;Eger;Eger_535;448,8039262;11929,40922
1200;Magyarország;Eger;Eger_536;374,7936713;3723,311488
1201;Magyarország;Eger;Eger_667;188,6160331;1668,142996
1202;Magyarország;Eger;Eger_685;153,8188305;1156,578551
1204;Magyarország;Eger;Eger_099;894,0884743;20229,32634
1205;Magyarország;Eger;Eger_102;575,6381459;8730,97993
1206;Magyarország;Eger;Eger_103;230,2624668;3594,570183
1207;Magyarország;Eger;Eger_104;827,3299177;14012,2891
1208;Magyarország;Eger;Eger_105;323,253359;4617,199838
1209;Magyarország;Eger;Eger_107;265,849516;3519,276739
1210;Magyarország;Eger;Eger_108;233,0265939;2962,029458
1211;Magyarország;Eger;Eger_109;247,3092134;3245,66517
1212;Magyarország;Eger;Eger_110;256,4471809;3429,31296
1213;Magyarország;Eger;Eger_111;478,609913;6823,891104
1214;Magyarország;Eger;Eger_112;356,1214639;4652,113764
1215;Magyarország;Eger;Eger_113;399,669448;9010,740603
1216;Magyarország;Eger;Eger_114;485,9944532;10124,25323
1217;Magyarország;Eger;Eger_686;514,9464656;8008,783693
1218;Magyarország;Eger;Eger_693;606,6554119;14012,26924
1219;Magyarország;Eger;Eger_694;832,9972607;15492,12468
1221;Magyarország;Eger;Eger_319;277,4561173;5110,945
1222;Magyarország;Eger;Eger_320;321,0107213;3850,70496
1223;Magyarország;Eger;Eger_513;702,1115498;18137,68498
1225;Magyarország;Eger;Eger_705;0,299177229;0,00277588
1231;Magyarország;Eger;Eger_689;318,4769066;5341,98
1232;Magyarország;Eger;Eger_698;1026,821021;40955,98126
1233;Magyarország;Eger;Eger_699;606,5548868;12336,10909
1234;Magyarország;Eger;Eger_700;1065,343648;50979,3869
1235;Magyarország;Eger;Eger_701;415,7759133;7148,094615
1236;Magyarország;Eger;Eger_702;390,5184058;7637,814895
1237;Magyarország;Eger;Eger_703;759,0788061;24265,35761
1238;Magyarország;Eger;Eger_704;696,0522674;21130,4028
1239;Magyarország;Eger;Eger_705;1664,421138;90866,2865
1240;Magyarország;Eger;Eger_706;193,2786056;1564,87
1241;Magyarország;Eger;Eger_707;668,7344688;9290,812914
1242;Magyarország;Eger;Eger_708;464,030061;10203,64392
1243;Magyarország;Eger;Eger_709;1015,650934;55948,37512
1244;Magyarország;Eger;Eger_710;1205,81495;31682,24834
1245;Magyarország;Eger;Eger_711;862,6760198;16600,01014
1246;Magyarország;Eger;Eger_712;957,133558;30604,39162
1247;Magyarország;Eger;Eger_713;679,0721745;19271,65954
1248;Magyarország;Eger;Eger_714;382,9135271;5343,525294
1249;Magyarország;Eger;Eger_715;756,1665711;27905,49527
1250;Magyarország;Eger;Eger_716;493,3984141;9516,05802
1251;Magyarország;Eger;Eger_717;1125,505597;32827,51871
1252;Magyarország;Eger;Eger_718;679,2953494;17514,06581
1253;Magyarország;Eger;Eger_719;106,9094904;702,285
1254;Magyarország;Eger;Eger_720;1424,969543;54513,68205
1255;Magyarország;Eger;Eger_721;2549,587212;138400,5275
1256;Magyarország;Eger;Eger_724;701,2460906;17310,87315
1257;Magyarország;Eger;Eger_725;516,8072762;9513,51509
1258;Magyarország;Eger;Eger_726;463,080938;13824,02988
1259;Magyarország;Eger;Eger_727;118,4479209;648,415
1260;Magyarország;Eger;Eger_728;173,6394815;1046,45511
1261;Magyarország;Eger;Eger_729;270,2639111;3605,078795
1262;Magyarország;Eger;Eger_730;190,6266169;1718,509932
1263;Magyarország;Eger;Eger_731;378,4607731;3339,115872
1264;Magyarország;Eger;Eger_732;415,2259861;6578,457353
1265;Magyarország;Eger;Eger_733;1250,497629;43779,15762
1266;Magyarország;Eger;Eger_734;1034,602542;35670,50479
1267;Magyarország;Eger;Eger_735;824,7362093;40596,12026
1268;Magyarország;Eger;Eger_736;982,0670547;51043,71879
1269;Magyarország;Eger;Eger_737;597,4691084;13644,66132
1270;Magyarország;Eger;Eger_738;639,3301005;23210,97954
1271;Magyarország;Eger;Eger_739;814,0011513;17851,51102
1272;Magyarország;Eger;Eger_740;1636,784518;72224,75309
1273;Magyarország;Eger;Eger_741;576,4916747;13525,77035
1274;Magyarország;Eger;Eger_742;274,9981765;4906,710524
1275;Magyarország;Eger;Eger_744;155,9306757;1398,995
1276;Magyarország;Eger;Eger_745;610,3596079;10950,32
1277;Magyarország;Eger;Eger_746;302,9993381;4193,815
1278;Magyarország;Eger;Eger_747;305,3266991;4129,150153
1279;Magyarország;Eger;Eger_748;279,8996122;4129,663046
1280;Magyarország;Eger;Eger_749;350,6383856;5734,045
1281;Magyarország;Eger;Eger_750;986,7744664;27477,82957
1282;Magyarország;Eger;Eger_751;435,8401323;7085,154706
1283;Magyarország;Eger;Eger_752;658,9099125;19013,43417
1284;Magyarország;Eger;Eger_753;421,763196;8490,147585
1285;Magyarország;Eger;Eger_754;384,0650016;7574,1002
1286;Magyarország;Eger;Eger_755;380,3106682;7091,374559
1287;Magyarország;Eger;Eger_756;385,0590059;6306,21
1288;Magyarország;Eger;Eger_757;265,3297532;2797,09464
1289;Magyarország;Eger;Eger_758;492,5388615;10615,73982
1290;Magyarország;Eger;Eger_759;540,0988363;12511,6755
1291;Magyarország;Eger;Eger_760;440,4118919;10559,2403
1292;Magyarország;Eger;Eger_761;280,876266;4049,613638
1293;Magyarország;Eger;Eger_762;269,8549924;3530,825
1294;Magyarország;Eger;Eger_763;319,9766803;4126,179005
1295;Magyarország;Eger;Eger_764;261,11534;3605,90487
1296;Magyarország;Eger;Eger_765;293,0024825;5583,444015
1297;Magyarország;Eger;Eger_766;261,2012415;3556,255085
1298;Magyarország;Eger;Eger_767;254,0914493;3624,21884
1299;Magyarország;Eger;Eger_768;324,5132334;4913,492822
1300;Magyarország;Eger;Eger_769;673,7615486;17615,45197
1301;Magyarország;Eger;Eger_770;1563,891309;59577,86617
1302;Magyarország;Eger;Eger_771;459,2883314;10839,12304
1303;Magyarország;Eger;Eger_772;334,0389214;6374,646674
1304;Magyarország;Eger;Eger_773;346,5176345;5030,464024
1305;Magyarország;Eger;Eger_774;242,6306112;2700,139891
1306;Magyarország;Eger;Eger_775;417,0475411;7292,684487
1307;Magyarország;Eger;Eger_776;466,8641803;7349,28002
1308;Magyarország;Eger;Eger_777;340,1442459;6532,690256
1309;Magyarország;Eger;Eger_778;314,1047148;4678,676896
1310;Magyarország;Eger;Eger_779;390,1101249;8842,548212
1311;Magyarország;Eger;Eger_780;695,7911174;13983,36383
1312;Magyarország;Eger;Eger_781;429,2051445;7613,210119
1313;Magyarország;Eger;Eger_782;784,0904868;18182,75438
1314;Magyarország;Eger;Eger_783;501,912905;7714,119409
1315;Magyarország;Eger;Eger_784;370,6100822;4935,200065
1316;Magyarország;Eger;Eger_785;283,3389506;3180,23518
1317;Magyarország;Eger;Eger_786;224,467682;1262,06024
1318;Magyarország;Eger;Eger_787;343,8570159;5422,97467
1319;Magyarország;Eger;Eger_788;195,2341102;2100,245
1320;Magyarország;Eger;Eger_789;759,304993;8542,115217
1321;Magyarország;Eger;Eger_790;246,2853488;2104,975
1322;Magyarország;Eger;Eger_791;144,0744462;979,9446699
1323;Magyarország;Eger;Eger_792;174,6250876;1544,790025
1324;Magyarország;Eger;Eger_793;1495,649177;51999,58939
1325;Magyarország;Eger;Eger_794;378,3494772;5616,235647
1326;Magyarország;Eger;Eger_795;247,69043;2120,50973
1327;Magyarország;Eger;Eger_796;1072,946419;31219,42924
1329;Magyarország;Egerbakta;Egerbakta_001;179,8560066;1451,359585
1330;Magyarország;Egerbakta;Egerbakta_002;135,470092;1094,094547
1331;Magyarország;Egerbakta;Egerbakta_003;230,2515123;3352,23
1332;Magyarország;Egerbakta;Egerbakta_004;65,7814367;262,7201513
1333;Magyarország;Egerbakta;Egerbakta_005;1058,756976;31426,34533
1334;Magyarország;Egerbakta;Egerbakta_006;536,9868507;13395,72
1335;Magyarország;Egerbakta;Egerbakta_007;1398,980902;25530,29
1336;Magyarország;Egerbakta;Egerbakta_008;634,8350001;14746,39997
1337;Magyarország;Egerbakta;Egerbakta_009;723,9479783;28503,01595
1338;Magyarország;Egerbakta;Egerbakta_010;725,2264406;28333,41504
1339;Magyarország;Egerbakta;Egerbakta_011;604,1587675;15460,34341
1340;Magyarország;Egerbakta;Egerbakta_012;148,6433143;1277,81475
1341;Magyarország;Egerbakta;Egerbakta_013;390,1233312;8521,03
1342;Magyarország;Egerbakta;Egerbakta_014;619,4414865;22276,62465
1343;Magyarország;Egerbakta;Egerbakta_015;777,9447889;35127,96521
1344;Magyarország;Egerbakta;Egerbakta_016;607,2005044;20622,865
1345;Magyarország;Egerbakta;Egerbakta_017;233,517936;3151,365
1346;Magyarország;Egerbakta;Egerbakta_018;505,5713144;16255,49995
1347;Magyarország;Egerbakta;Egerbakta_019;1086,0025;55243,2511
1348;Magyarország;Egerbakta;Egerbakta_020;520,628168;7491,84
1349;Magyarország;Egerbakta;Egerbakta_021;568,4142798;11975,405
1350;Magyarország;Egerbakta;Egerbakta_022;648,0615362;19369,355
1351;Magyarország;Egerbakta;Egerbakta_023;597,0092514;11992,45136
1352;Magyarország;Egerbakta;Egerbakta_024;511,5860951;9512,880065
1353;Magyarország;Egerbakta;Egerbakta_025;370,9555419;5958,385
1354;Magyarország;Egerbakta;Egerbakta_026;907,5798735;30146,355
1355;Magyarország;Egerbakta;Egerbakta_027;320,1085031;5510,505
1356;Magyarország;Egerbakta;Egerbakta_028;403,3067506;8099,9339
1357;Magyarország;Egerbakta;Egerbakta_029;578,1990576;9847,20023
1358;Magyarország;Egerbakta;Egerbakta_030;577,826186;19566,75
1359;Magyarország;Egerbakta;Egerbakta_031;1213,469735;72912,77473
1360;Magyarország;Egerbakta;Egerbakta_032;575,6540495;15251,45
1361;Magyarország;Egerbakta;Egerbakta_033;875,7435726;40941,00966
1362;Magyarország;Egerbakta;Egerbakta_034;695,0231533;27399,15514
1363;Magyarország;Egerbakta;Egerbakta_035;764,4739025;31334,79
1364;Magyarország;Egerbakta;Egerbakta_036;486,1956996;10718,45139
1365;Magyarország;Egerbakta;Egerbakta_037;637,0490822;20848,83018
1366;Magyarország;Egerbakta;Egerbakta_038;1531,640021;44261,99451
1367;Magyarország;Egerbakta;Egerbakta_039;489,2959375;15368,545
1368;Magyarország;Egerbakta;Egerbakta_040;459,3693914;8998,235
1369;Magyarország;Egerbakta;Egerbakta_041;493,0376474;12568,08656
1370;Magyarország;Egerbakta;Egerbakta_042;393,475758;7447,92
1371;Magyarország;Egerbakta;Egerbakta_043;426,7156172;8631,555
1372;Magyarország;Egerbakta;Egerbakta_044;1015,689926;31968,81
1373;Magyarország;Egerbakta;Egerbakta_045;670,7330005;18263,9402
1375;Magyarország;Egerszalók;Egerszalók_001;1336,463222;58021,60592
1376;Magyarország;Egerszalók;Egerszalók_002;152,0169003;1352,100116
1377;Magyarország;Egerszalók;Egerszalók_003;385,1389319;6130,694312
1378;Magyarország;Egerszalók;Egerszalók_004;480,6396076;6928,235132
1379;Magyarország;Egerszalók;Egerszalók_005;261,9628376;3641,29
1380;Magyarország;Egerszalók;Egerszalók_006;334,7983363;5633,32
1381;Magyarország;Egerszalók;Egerszalók_007;1000,391437;22606,41924
1382;Magyarország;Egerszalók;Egerszalók_008;720,1464288;13819,775
1383;Magyarország;Egerszalók;Egerszalók_009;541,7371381;15021,91
1384;Magyarország;Egerszalók;Egerszalók_010;818,5604675;17077,625
1385;Magyarország;Egerszalók;Egerszalók_011;279,0878147;4896,05
1386;Magyarország;Egerszalók;Egerszalók_012;481,4038469;13022,685
1387;Magyarország;Egerszalók;Egerszalók_013;381,0036085;8082,23
1388;Magyarország;Egerszalók;Egerszalók_014;517,4773003;11147,49
1389;Magyarország;Egerszalók;Egerszalók_015;262,0531009;4222,97
1390;Magyarország;Egerszalók;Egerszalók_016;438,4132785;4328,73
1391;Magyarország;Egerszalók;Egerszalók_017;830,5937109;25389,07
1392;Magyarország;Egerszalók;Egerszalók_018;837,7469737;40759,205
1393;Magyarország;Egerszalók;Egerszalók_019;609,0408654;22795,28501
1394;Magyarország;Egerszalók;Egerszalók_020;1030,661801;39544,21607
1395;Magyarország;Egerszalók;Egerszalók_021;638,1576858;12302,24743
1396;Magyarország;Egerszalók;Egerszalók_022;685,9651077;23654,02678
1397;Magyarország;Egerszalók;Egerszalók_023;655,027871;20051,95852
1398;Magyarország;Egerszalók;Egerszalók_024;667,9333025;20421,13508
1399;Magyarország;Egerszalók;Egerszalók_025;673,3219003;24180,52089
1400;Magyarország;Egerszalók;Egerszalók_026;487,0177949;12009,40503
1401;Magyarország;Egerszalók;Egerszalók_027;512,2318078;14823,41981
1402;Magyarország;Egerszalók;Egerszalók_028;1007,916734;30963,95979
1403;Magyarország;Egerszalók;Egerszalók_029;511,2946063;9517,65
1404;Magyarország;Egerszalók;Egerszalók_030;327,5286864;4605,845
1405;Magyarország;Egerszalók;Egerszalók_031;773,8064294;28563,92
1406;Magyarország;Egerszalók;Egerszalók_032;418,5561085;10130,68917
1407;Magyarország;Egerszalók;Egerszalók_033;382,6779222;6639,72564
1408;Magyarország;Egerszalók;Egerszalók_034;332,1472789;5681,275
1409;Magyarország;Egerszalók;Egerszalók_035;1798,813742;68565,50061
1410;Magyarország;Egerszalók;Egerszalók_036;1193,424469;47618,84476
1411;Magyarország;Egerszalók;Egerszalók_037;1275,57629;39403,42
1412;Magyarország;Egerszalók;Egerszalók_038;346,3556216;4999,26
1413;Magyarország;Egerszalók;Egerszalók_039;511,7307167;8478,025666
1414;Magyarország;Egerszalók;Egerszalók_040;699,2863787;24468,54022
1415;Magyarország;Egerszalók;Egerszalók_041;286,7886394;4511,254952
1416;Magyarország;Egerszalók;Egerszalók_042;703,9408944;15990,82083
1417;Magyarország;Egerszalók;Egerszalók_043;648,8946327;17631,64493
1418;Magyarország;Egerszalók;Egerszalók_044;388,2125473;8516,28504
1419;Magyarország;Egerszalók;Egerszalók_045;811,500093;11875,89117
1420;Magyarország;Egerszalók;Egerszalók_046;1718,11533;72850,52183
1421;Magyarország;Egerszalók;Egerszalók_047;412,9151119;6594,100331
